timestamp,frame_id,total_ms,fm_prep_ms,fm_2d_match_ms,fm_corres_ms,fm_ransac_ms,bundle_adjust_ms,others_ms,nerf_ms,nerf_n_frames,nerf_ms_per_frame
1765857985.085317,1668813053049066921,234.2,18.3,129.6,0.9,29.9,21.4,34.1,n/a,n/a,n/a
1765857974.5297582,1668813051249219021,196.6,11.6,92.3,0.8,16.0,29.5,46.3,9296.1,112,83.0
1765857985.5301995,1668813053113042807,163.6,10.9,73.2,0.8,3.2,20.8,54.7,n/a,n/a,n/a
1765857985.7015975,1668813053148477192,167.9,12.5,87.4,1.0,5.6,21.5,39.9,n/a,n/a,n/a
1765857985.8768663,1668813053179261789,168.5,12.4,84.5,0.9,4.7,26.5,39.5,n/a,n/a,n/a
1765857986.05286,1668813053214196137,159.9,11.9,85.5,1.1,5.2,21.8,34.3,n/a,n/a,n/a
1765857986.2213483,1668813053252833370,159.2,12.6,82.3,0.9,3.9,20.9,38.6,n/a,n/a,n/a
1765857986.3883436,1668813053278559880,150.6,11.8,81.3,0.8,3.3,21.2,32.1,n/a,n/a,n/a
1765857986.5462663,1668813053309967143,177.6,11.5,84.3,0.9,16.4,31.6,32.9,n/a,n/a,n/a
1765857986.7312076,1668813053349842085,182.4,11.4,89.5,0.8,16.9,31.6,32.2,n/a,n/a,n/a
1765857986.920731,1668813053384168045,177.7,11.5,85.2,0.8,19.9,30.0,30.3,n/a,n/a,n/a
1765857987.1057825,1668813053412776970,178.9,11.6,88.6,0.7,15.0,31.2,31.7,n/a,n/a,n/a
1765857987.2917857,1668813053443972876,174.9,11.5,84.4,0.7,17.1,30.7,30.5,n/a,n/a,n/a
1765857987.47407,1668813053476805031,182.8,11.5,87.1,0.7,18.0,33.8,31.7,n/a,n/a,n/a
1765857987.6638677,1668813053512002602,172.5,11.4,84.3,0.7,16.6,28.8,30.7,n/a,n/a,n/a
1765857987.843364,1668813053544542007,172.6,11.5,83.4,0.7,15.1,30.6,31.4,n/a,n/a,n/a
1765857988.0230823,1668813053576755786,172.0,11.8,84.7,0.7,16.1,27.9,30.9,n/a,n/a,n/a
1765857988.4613824,1668813053656578400,171.7,10.3,81.2,0.6,19.5,29.3,30.8,n/a,n/a,n/a
1765857988.6401265,1668813053683986627,179.5,11.4,87.2,0.8,16.3,30.7,33.1,n/a,n/a,n/a
1765857988.8268178,1668813053716562906,174.0,11.4,84.7,0.7,16.5,30.7,29.8,n/a,n/a,n/a
1765857989.0080185,1668813053743173211,178.4,11.5,86.6,0.7,20.3,27.1,32.1,n/a,n/a,n/a
1765857989.1934958,1668813053787496474,178.6,11.5,87.3,0.8,18.2,28.1,32.8,n/a,n/a,n/a
1765857989.3791206,1668813053815204188,174.8,11.4,84.4,0.8,18.1,30.0,30.1,n/a,n/a,n/a
1765857989.5609996,1668813053851928303,174.5,11.5,86.8,0.8,18.4,26.1,30.9,n/a,n/a,n/a
1765857989.742422,1668813053888002561,183.3,12.4,95.6,0.8,19.8,22.9,31.8,n/a,n/a,n/a
1765857989.932982,1668813053917573292,177.6,11.4,88.4,0.8,17.0,28.8,31.3,n/a,n/a,n/a
1765857990.117851,1668813053950295063,182.0,11.3,89.3,0.8,19.0,30.0,31.7,n/a,n/a,n/a
1765857990.306865,1668813053983314613,179.5,11.3,88.1,0.8,16.0,31.1,32.3,n/a,n/a,n/a
1765857990.7231355,1668813054053025320,177.0,10.2,84.3,0.8,17.6,34.3,29.9,n/a,n/a,n/a
1765857990.9072385,1668813054080053460,188.0,11.2,92.9,0.9,16.5,30.9,35.7,n/a,n/a,n/a
1765857991.1021616,1668813054117781974,187.0,11.2,89.7,1.0,18.3,33.8,33.0,n/a,n/a,n/a
1765857991.2961698,1668813054153692419,183.4,11.2,87.7,0.8,18.3,32.2,33.2,n/a,n/a,n/a
1765857991.4867527,1668813054198313578,185.8,11.2,89.8,0.8,18.6,33.2,32.3,n/a,n/a,n/a
1765857991.8879764,1668813054244799406,176.8,9.6,82.7,0.8,14.5,38.5,30.6,n/a,n/a,n/a
1765857992.0718377,1668813054276722198,197.1,11.3,94.0,0.9,16.1,38.0,36.6,n/a,n/a,n/a
1765857992.2758195,1668813054313973521,183.0,11.1,87.9,0.9,16.0,33.0,34.1,n/a,n/a,n/a
1765857992.4659884,1668813054350336664,186.5,10.8,88.4,0.9,23.4,28.9,34.1,n/a,n/a,n/a
1765857992.659547,1668813054381927193,186.2,11.3,86.6,0.9,18.7,34.5,34.3,n/a,n/a,n/a
1765857993.0672164,1668813054443921655,176.5,10.2,81.6,0.7,15.3,36.5,32.2,n/a,n/a,n/a
1765857993.2508013,1668813054480655202,190.4,10.8,87.7,0.8,19.7,35.7,35.6,n/a,n/a,n/a
1765857993.4482126,1668813054509512236,184.6,10.7,86.4,0.8,16.6,34.8,35.2,n/a,n/a,n/a
1765857993.6399064,1668813054546986099,189.1,10.8,92.2,0.8,16.2,33.0,36.0,n/a,n/a,n/a
1765857993.8361466,1668813054580076143,194.1,11.3,92.3,0.8,15.9,35.8,38.0,n/a,n/a,n/a
1765857994.0371995,1668813054614591103,186.9,11.2,86.2,0.7,20.0,33.5,35.1,n/a,n/a,n/a
1765857994.45248,1668813054682066392,181.6,10.6,82.0,0.7,17.9,37.5,32.9,n/a,n/a,n/a
1765857994.641027,1668813054716353183,194.6,11.2,91.5,0.8,16.4,35.7,39.0,n/a,n/a,n/a
1765857994.8426425,1668813054750971363,186.5,11.2,85.4,0.8,16.9,34.2,37.9,n/a,n/a,n/a
1765857995.0361931,1668813054781078144,187.8,11.2,84.5,0.8,18.6,36.2,36.5,n/a,n/a,n/a
1765857995.2311203,1668813054814487620,189.8,11.3,86.5,0.7,22.5,32.1,36.6,n/a,n/a,n/a
1765857995.4279318,1668813054850112442,194.0,11.3,91.5,0.7,18.5,35.7,36.3,n/a,n/a,n/a
1765857995.6289084,1668813054877098530,190.0,10.7,90.0,0.7,16.7,33.2,38.5,n/a,n/a,n/a
1765857995.8260856,1668813054916293082,192.9,10.7,90.3,0.7,16.4,36.9,37.8,n/a,n/a,n/a
1765857985.326901,1668813053080513364,195.8,11.6,87.7,0.7,15.7,28.7,51.4,9424.6,121,77.9
1765857996.0260787,1668813054945253525,192.0,11.2,83.3,1.1,6.0,26.4,64.2,n/a,n/a,n/a
1765857996.2264776,1668813054985597802,170.3,12.6,84.9,0.9,3.6,16.8,51.5,n/a,n/a,n/a
1765857996.594942,1668813055046869150,141.5,9.9,73.3,0.7,3.2,17.9,36.6,n/a,n/a,n/a
1765857996.7436438,1668813055089502108,153.7,11.5,82.3,0.8,3.3,17.5,38.3,n/a,n/a,n/a
1765857996.90451,1668813055117826058,177.8,11.1,86.6,0.8,19.5,22.5,37.4,n/a,n/a,n/a
1765857997.0896888,1668813055149123034,183.6,11.5,91.2,0.7,17.1,24.7,38.4,n/a,n/a,n/a
1765857997.2803085,1668813055185774254,184.9,11.0,91.9,0.7,15.8,28.2,37.2,n/a,n/a,n/a
1765857997.4721859,1668813055216365212,185.7,11.1,89.3,0.7,18.5,28.3,37.9,n/a,n/a,n/a
1765857997.6648538,1668813055248121118,183.1,10.6,91.2,0.7,17.3,26.6,36.7,n/a,n/a,n/a
1765857997.8549705,1668813055278718855,178.0,10.6,85.6,0.7,18.3,25.9,36.8,n/a,n/a,n/a
1765857998.0399773,1668813055315518534,183.7,10.6,89.5,0.8,18.6,26.8,37.5,n/a,n/a,n/a
1765857998.2307382,1668813055347728721,179.4,10.6,87.1,0.8,17.7,28.3,34.9,n/a,n/a,n/a
1765857998.4171696,1668813055388580002,179.0,10.6,86.7,0.8,18.8,26.6,35.4,n/a,n/a,n/a
1765857998.6032114,1668813055421099433,179.5,11.3,88.1,0.8,18.4,25.9,35.1,n/a,n/a,n/a
1765857998.789839,1668813055457347515,177.3,10.7,86.4,0.7,17.9,25.7,36.1,n/a,n/a,n/a
1765857998.9742262,1668813055479074150,177.4,11.2,88.2,0.7,16.2,26.5,34.5,n/a,n/a,n/a
1765857999.158615,1668813055520879747,176.8,11.2,84.8,0.7,18.7,25.9,35.4,n/a,n/a,n/a
1765857999.342465,1668813055544531773,177.6,11.8,85.5,0.7,16.7,27.5,35.3,n/a,n/a,n/a
1765857999.52701,1668813055584658543,187.0,11.4,93.2,0.8,18.7,26.0,36.9,n/a,n/a,n/a
1765857999.721046,1668813055619426326,179.0,10.7,88.0,0.9,20.7,23.8,34.9,n/a,n/a,n/a
1765857999.907107,1668813055651221895,184.3,11.1,91.3,0.8,16.4,29.0,35.9,n/a,n/a,n/a
1765858000.098565,1668813055683121979,177.8,10.6,87.9,0.7,17.2,26.6,34.7,n/a,n/a,n/a
1765858000.283559,1668813055715957081,177.2,10.5,87.6,0.7,17.9,25.9,34.6,n/a,n/a,n/a
1765858000.4677951,1668813055750377907,176.4,11.0,87.6,0.7,20.2,21.9,34.9,n/a,n/a,n/a
1765858000.6512868,1668813055786342829,178.3,10.5,88.5,0.7,20.0,23.7,34.8,n/a,n/a,n/a
1765858000.8366687,1668813055813036307,178.9,10.6,87.7,0.7,16.2,28.4,35.2,n/a,n/a,n/a
1765858001.0227015,1668813055849584980,187.7,11.1,86.6,0.8,24.3,28.3,36.7,n/a,n/a,n/a
1765858001.217663,1668813055888974230,179.5,10.7,88.0,0.8,16.9,26.5,36.7,n/a,n/a,n/a
1765858001.404532,1668813055924987325,189.2,10.6,90.2,0.8,22.9,28.3,36.3,n/a,n/a,n/a
1765858001.6012926,1668813055955645718,177.1,10.8,86.3,0.8,24.4,19.4,35.5,n/a,n/a,n/a
1765858001.9927857,1668813056018700740,176.5,9.6,84.2,0.7,16.5,31.5,33.9,n/a,n/a,n/a
1765858002.176453,1668813056065370554,188.5,10.4,92.8,0.8,16.2,29.5,38.8,n/a,n/a,n/a
1765858002.372318,1668813056087913442,189.1,12.7,91.4,0.8,16.7,28.6,38.9,n/a,n/a,n/a
1765858002.5684648,1668813056130280078,181.7,10.9,88.5,0.8,16.4,29.4,35.6,n/a,n/a,n/a
1765858002.7572489,1668813056150916824,186.4,11.0,92.0,0.7,16.7,27.6,38.2,n/a,n/a,n/a
1765858002.950857,1668813056184074761,188.7,12.5,96.0,0.8,19.0,22.8,37.8,n/a,n/a,n/a
1765858003.1468563,1668813056217482591,188.2,12.3,96.1,0.7,21.7,17.8,39.7,n/a,n/a,n/a
1765858003.551896,1668813056282798769,169.7,9.6,80.9,0.6,17.4,27.3,34.0,n/a,n/a,n/a
1765858003.728585,1668813056323672587,176.5,10.5,86.4,0.8,18.1,23.5,37.2,n/a,n/a,n/a
1765858003.9122734,1668813056356686718,182.1,10.6,91.2,0.7,16.1,26.0,37.5,n/a,n/a,n/a
1765858004.1016912,1668813056390837565,180.5,11.0,89.4,0.7,20.4,20.7,38.2,n/a,n/a,n/a
1765858004.2894409,1668813056427141089,173.3,10.9,85.2,0.7,19.7,19.5,37.3,n/a,n/a,n/a
1765858004.4701905,1668813056456248292,176.4,10.7,88.8,0.6,17.3,21.6,37.4,n/a,n/a,n/a
1765858004.8747404,1668813056526890911,164.3,9.7,80.2,0.6,17.5,21.5,34.8,n/a,n/a,n/a
1765858005.0463235,1668813056556971026,173.5,10.7,86.5,0.7,16.3,21.7,37.6,n/a,n/a,n/a
1765858005.2269413,1668813056587948203,172.1,11.2,87.6,0.7,14.6,21.6,36.4,n/a,n/a,n/a
1765858005.4063797,1668813056630527090,172.3,11.2,84.9,0.7,24.0,14.3,37.3,n/a,n/a,n/a
1765858005.5860295,1668813056661280206,170.0,11.2,84.7,0.7,16.8,19.9,36.8,n/a,n/a,n/a
1765857994.2310457,1668813054647242165,214.4,11.0,91.6,0.7,15.9,35.4,59.8,8915.5,126,70.8
1765858005.9916677,1668813056725965400,155.4,10.3,77.2,0.7,3.1,13.6,50.6,n/a,n/a,n/a
1765858006.155067,1668813056760278814,159.2,12.1,83.4,0.9,3.9,12.7,46.2,n/a,n/a,n/a
1765858006.3219435,1668813056796654434,145.6,11.5,79.8,0.8,3.5,12.3,37.8,n/a,n/a,n/a
1765858006.4749513,1668813056829826041,157.9,11.1,81.1,0.7,10.2,17.8,36.9,n/a,n/a,n/a
1765858006.640272,1668813056859187789,170.8,10.9,84.0,0.7,16.5,20.4,38.4,n/a,n/a,n/a
1765858006.8184943,1668813056897559602,200.9,14.5,109.7,0.8,22.7,13.8,39.5,n/a,n/a,n/a
1765858007.2386994,1668813056968456360,161.9,9.6,80.7,0.7,15.6,17.8,37.3,n/a,n/a,n/a
1765858007.4079895,1668813057005518533,182.1,11.2,89.1,0.8,17.1,24.5,39.5,n/a,n/a,n/a
1765858007.5976298,1668813057037945653,179.7,10.8,91.6,0.7,16.0,23.0,37.6,n/a,n/a,n/a
1765858007.7847083,1668813057074708249,174.7,10.8,86.3,0.7,17.7,22.3,36.8,n/a,n/a,n/a
1765858007.9668233,1668813057102408886,207.2,14.3,110.5,0.8,23.7,18.8,39.1,n/a,n/a,n/a
1765858008.3918116,1668813057174768362,173.2,9.8,82.8,0.7,17.1,28.4,34.4,n/a,n/a,n/a
1765858008.5724277,1668813057204255187,183.8,11.3,89.7,0.8,15.8,27.0,39.2,n/a,n/a,n/a
1765858008.7639031,1668813057240821779,182.4,11.2,91.9,0.8,15.1,26.0,37.4,n/a,n/a,n/a
1765858008.9536195,1668813057272882544,177.4,10.9,87.0,0.8,19.0,24.0,35.8,n/a,n/a,n/a
1765858009.3457026,1668813057337945785,173.6,9.7,81.9,0.7,17.4,30.7,33.3,n/a,n/a,n/a
1765858009.526804,1668813057369040825,196.3,11.3,93.8,0.8,19.9,30.5,40.0,n/a,n/a,n/a
1765858009.730701,1668813057401938275,186.9,11.4,93.7,0.8,18.9,25.7,36.4,n/a,n/a,n/a
1765858009.92528,1668813057440235300,186.3,10.7,91.8,0.8,16.7,29.7,36.5,n/a,n/a,n/a
1765858010.119056,1668813057473777417,186.7,11.4,91.3,0.8,16.2,29.8,37.2,n/a,n/a,n/a
1765858010.31326,1668813057502379722,177.7,10.8,88.7,0.7,16.7,25.5,35.3,n/a,n/a,n/a
1765858010.7080145,1668813057569906954,174.6,9.7,80.5,0.7,18.3,32.2,33.1,n/a,n/a,n/a
1765858010.890082,1668813057599280729,188.0,11.3,91.0,0.8,16.7,30.3,38.1,n/a,n/a,n/a
1765858011.0858452,1668813057631851905,180.9,10.7,88.3,0.8,17.9,27.6,35.7,n/a,n/a,n/a
1765858011.2742724,1668813057674144086,177.9,11.1,88.7,0.9,15.8,25.7,35.6,n/a,n/a,n/a
1765858011.6764455,1668813057738729490,179.8,10.2,82.9,0.7,16.7,36.7,32.6,n/a,n/a,n/a
1765858011.8638427,1668813057772001004,190.9,10.6,91.2,0.8,17.5,32.3,38.4,n/a,n/a,n/a
1765858012.0622027,1668813057809887354,190.7,10.7,92.3,0.8,16.8,33.1,37.0,n/a,n/a,n/a
1765858012.2603664,1668813057843109726,179.5,11.1,88.3,0.7,16.3,28.6,34.5,n/a,n/a,n/a
1765858012.7124543,1668813057897919859,168.8,9.6,83.9,0.7,16.6,26.6,31.3,n/a,n/a,n/a
1765858012.8887234,1668813057935996869,185.8,10.7,91.7,0.8,16.7,32.4,33.5,n/a,n/a,n/a
1765858013.082048,1668813057975274742,183.9,11.2,89.3,0.8,15.8,33.0,33.8,n/a,n/a,n/a
1765858013.485372,1668813058035089862,179.3,10.2,83.7,0.7,19.9,33.9,30.8,n/a,n/a,n/a
1765858013.672205,1668813058077978457,276.2,20.3,149.4,1.1,32.7,34.8,37.9,n/a,n/a,n/a
1765858013.955853,1668813058105833631,185.8,10.8,88.9,0.8,17.9,32.4,35.0,n/a,n/a,n/a
1765858014.4377813,1668813058168784767,176.4,10.2,81.9,0.7,14.2,39.3,30.0,n/a,n/a,n/a
1765858014.621557,1668813058206614417,270.7,18.5,145.9,1.0,32.1,35.6,37.6,n/a,n/a,n/a
1765858014.900091,1668813058242056018,182.7,11.2,89.0,0.8,19.2,28.6,33.9,n/a,n/a,n/a
1765858015.0903273,1668813058272597540,184.5,11.3,88.9,0.8,17.0,32.9,33.6,n/a,n/a,n/a
1765858015.2823684,1668813058305197172,184.9,10.8,88.7,0.8,16.5,34.7,33.4,n/a,n/a,n/a
1765858004.653795,1668813056491742498,213.8,13.1,101.7,0.7,22.4,13.8,62.2,8953.0,130,68.9
1765858015.4749267,1668813058338306350,182.2,11.2,83.9,0.8,4.5,24.9,56.9,n/a,n/a,n/a
1765858015.9230201,1668813058407890053,166.0,10.7,80.1,0.9,3.3,31.0,40.0,n/a,n/a,n/a
1765858016.097412,1668813058438179466,228.5,11.9,108.5,1.1,15.8,51.5,39.7,n/a,n/a,n/a
1765858016.3338907,1668813058478049110,176.4,12.4,91.7,0.9,4.4,26.1,40.9,n/a,n/a,n/a
1765858016.5179856,1668813058512100858,332.6,19.9,151.1,1.1,57.0,68.2,35.3,n/a,n/a,n/a
1765858017.0809095,1668813058572626030,314.4,17.7,177.4,1.0,38.0,47.6,32.6,n/a,n/a,n/a
1765858017.4027092,1668813058605287829,186.8,11.0,90.6,0.8,17.0,32.8,34.5,n/a,n/a,n/a
1765858017.596937,1668813058636315765,194.6,11.1,92.4,0.8,23.5,33.5,33.4,n/a,n/a,n/a
1765858018.0280228,1668813058714475327,185.6,9.9,85.3,0.8,15.6,44.0,29.9,n/a,n/a,n/a
1765858018.2212408,1668813058735985845,193.3,11.4,90.6,0.9,18.6,38.8,33.0,n/a,n/a,n/a
1765858018.4220674,1668813058773314367,187.1,10.9,89.3,0.9,16.7,35.6,33.6,n/a,n/a,n/a
1765858018.6167574,1668813058809211592,185.9,11.5,89.9,0.8,22.0,28.7,32.9,n/a,n/a,n/a
1765858018.8106375,1668813058849158290,186.6,11.1,89.4,0.8,16.3,36.3,32.7,n/a,n/a,n/a
1765858019.2177682,1668813058908283164,179.7,10.4,82.5,0.7,17.5,40.1,28.5,n/a,n/a,n/a
1765858019.4050674,1668813058942666864,196.7,11.1,93.1,0.8,17.1,40.1,34.5,n/a,n/a,n/a
1765858019.609349,1668813058978353377,188.8,11.5,89.3,0.8,15.5,40.1,31.6,n/a,n/a,n/a
1765858020.022768,1668813059043549491,180.6,10.0,84.6,0.7,16.5,38.6,30.1,n/a,n/a,n/a
1765858020.2110174,1668813059082753119,183.5,11.0,87.1,0.9,16.4,36.6,31.5,n/a,n/a,n/a
1765858020.4021823,1668813059109912185,196.2,11.4,92.3,0.8,17.7,39.1,34.9,n/a,n/a,n/a
1765858020.606029,1668813059143407897,188.7,11.3,91.2,0.8,15.5,38.9,31.1,n/a,n/a,n/a
1765858020.8024502,1668813059172257817,185.2,11.5,86.6,0.8,16.2,39.2,30.9,n/a,n/a,n/a
1765858020.9955773,1668813059209850540,192.2,11.6,89.9,0.8,18.1,39.3,32.5,n/a,n/a,n/a
1765858021.4162908,1668813059275990396,177.4,10.0,80.4,0.7,16.1,41.8,28.5,n/a,n/a,n/a
1765858021.601265,1668813059313417177,189.1,11.5,89.1,0.7,15.4,37.9,34.3,n/a,n/a,n/a
1765858021.7981172,1668813059344662868,186.9,11.3,91.4,0.8,15.9,36.3,31.1,n/a,n/a,n/a
1765858021.9927413,1668813059377726499,186.4,11.3,89.6,0.7,15.3,37.7,31.8,n/a,n/a,n/a
1765858022.3997464,1668813059442625416,175.6,10.0,80.6,0.7,17.3,37.0,30.0,n/a,n/a,n/a
1765858022.5829782,1668813059476098899,190.2,11.2,92.9,0.7,16.4,35.3,33.7,n/a,n/a,n/a
1765858022.7808597,1668813059522980624,183.5,11.1,88.4,0.7,19.2,33.4,30.7,n/a,n/a,n/a
1765858022.9719908,1668813059544081300,181.3,11.5,90.0,0.7,15.6,33.6,29.9,n/a,n/a,n/a
1765858023.1608956,1668813059579433073,185.3,11.2,90.7,0.7,15.1,36.1,31.5,n/a,n/a,n/a
1765858023.5635467,1668813059646350167,163.8,10.1,79.2,0.6,14.8,32.0,27.1,n/a,n/a,n/a
1765858023.7349474,1668813059680411563,183.9,11.5,89.8,0.7,17.7,33.4,30.8,n/a,n/a,n/a
1765858023.9263904,1668813059713694646,180.9,11.5,90.0,0.7,16.2,33.1,29.4,n/a,n/a,n/a
1765858024.114925,1668813059745915385,182.0,11.1,90.1,0.7,15.9,34.1,30.0,n/a,n/a,n/a
1765858024.3045294,1668813059779689726,178.3,11.1,89.6,0.6,20.1,28.0,28.9,n/a,n/a,n/a
1765858024.4904473,1668813059814959384,179.6,11.5,88.4,0.7,16.6,31.4,31.1,n/a,n/a,n/a
1765858024.6776187,1668813059850432506,178.5,11.1,89.4,0.7,16.4,31.7,29.3,n/a,n/a,n/a
1765858024.8636816,1668813059883101077,177.9,11.0,89.6,0.6,16.1,31.0,29.5,n/a,n/a,n/a
1765858025.2482657,1668813059946698934,167.7,10.0,78.4,0.6,19.0,32.7,27.1,n/a,n/a,n/a
1765858025.4235065,1668813059983493355,180.9,11.0,86.8,0.7,18.5,31.2,32.6,n/a,n/a,n/a
1765858025.6119988,1668813060018610452,179.1,10.9,90.9,0.7,15.4,30.0,31.2,n/a,n/a,n/a
1765858025.7989435,1668813060054910621,181.7,11.0,89.9,0.7,20.6,30.8,28.7,n/a,n/a,n/a
1765858014.1489608,1668813058137427639,281.4,18.9,143.4,1.0,27.9,32.6,57.6,9428.3,139,67.8
1765858025.9883096,1668813060084230763,197.7,11.5,91.3,0.7,16.6,22.3,55.3,n/a,n/a,n/a
1765858026.1941235,1668813060121977136,153.2,11.9,82.1,1.1,4.5,24.2,29.5,n/a,n/a,n/a
1765858026.355104,1668813060157210714,155.2,12.5,85.0,0.9,4.0,20.4,32.5,n/a,n/a,n/a
1765858026.5184388,1668813060190648175,156.0,11.7,83.0,1.2,5.5,20.6,34.0,n/a,n/a,n/a
1765858026.8584204,1668813060245326922,135.1,11.1,72.6,0.6,3.2,19.6,28.0,n/a,n/a,n/a
1765858027.0013669,1668813060286666984,142.9,11.3,79.7,0.7,3.3,19.2,28.8,n/a,n/a,n/a
1765858027.1521873,1668813060322464535,156.0,11.6,81.2,0.6,12.7,22.2,27.6,n/a,n/a,n/a
1765858027.3156154,1668813060356050867,171.1,11.1,86.7,0.6,16.9,29.6,26.3,n/a,n/a,n/a
1765858027.4942133,1668813060384953432,170.2,11.2,86.9,0.6,17.3,28.1,26.1,n/a,n/a,n/a
1765858027.6718814,1668813060425637482,172.7,11.2,88.4,0.6,16.7,29.5,26.2,n/a,n/a,n/a
1765858027.8519385,1668813060453886690,169.0,11.5,85.3,0.6,16.5,28.3,26.8,n/a,n/a,n/a
1765858028.0284758,1668813060489451189,172.9,11.2,87.4,0.6,18.2,29.6,25.9,n/a,n/a,n/a
1765858028.2088332,1668813060518543174,244.1,19.6,143.3,0.7,23.6,26.7,30.2,n/a,n/a,n/a
1765858028.4603596,1668813060551561553,165.0,11.2,86.1,0.6,17.0,22.3,27.9,n/a,n/a,n/a
1765858028.6328876,1668813060582842470,168.4,11.2,85.6,0.6,18.5,26.5,26.0,n/a,n/a,n/a
1765858028.8087769,1668813060618723209,170.4,11.8,85.8,0.6,17.6,26.9,27.7,n/a,n/a,n/a
1765858028.9866793,1668813060651166466,169.7,11.2,85.7,0.6,16.3,28.3,27.5,n/a,n/a,n/a
1765858029.1641004,1668813060682254988,173.1,11.2,90.0,0.6,14.2,28.6,28.6,n/a,n/a,n/a
1765858029.3450034,1668813060713940166,166.1,11.6,84.6,0.6,16.5,24.8,28.0,n/a,n/a,n/a
1765858029.5185325,1668813060748279890,176.8,11.6,89.7,0.6,17.2,28.2,29.4,n/a,n/a,n/a
1765858029.8975081,1668813060813220796,163.0,10.5,79.8,0.6,17.2,28.2,26.7,n/a,n/a,n/a
1765858030.0682094,1668813060854739776,177.7,11.1,89.3,0.7,20.7,24.1,31.9,n/a,n/a,n/a
1765858030.2534332,1668813060889119354,177.7,11.1,89.1,0.6,18.8,28.7,29.3,n/a,n/a,n/a
1765858030.6417134,1668813060960811205,166.1,9.9,83.6,0.7,15.6,28.2,28.2,n/a,n/a,n/a
1765858031.0242643,1668813061027361066,170.1,9.7,83.0,0.7,17.5,30.0,29.2,n/a,n/a,n/a
1765858031.4196749,1668813061096015708,171.4,9.7,81.5,0.8,15.5,32.0,32.0,n/a,n/a,n/a
1765858031.5987172,1668813061122250174,189.5,10.7,94.2,0.8,17.6,30.0,36.2,n/a,n/a,n/a
1765858032.0069046,1668813061194106217,185.9,11.7,97.4,0.9,19.1,25.6,31.2,n/a,n/a,n/a
1765858032.200403,1668813061220565433,194.9,10.8,94.3,0.9,16.9,34.9,37.1,n/a,n/a,n/a
1765858032.4027612,1668813061251967687,185.5,11.3,88.1,0.9,18.6,32.8,33.8,n/a,n/a,n/a
1765858032.595853,1668813061296219739,186.5,11.3,90.8,0.9,19.9,26.8,36.8,n/a,n/a,n/a
1765858032.7899778,1668813061328114039,180.6,11.2,90.3,0.9,19.2,24.7,34.3,n/a,n/a,n/a
1765858032.9854374,1668813061363080409,186.6,10.9,88.0,0.8,20.0,32.3,34.6,n/a,n/a,n/a
1765858033.1797056,1668813061397120319,187.4,10.9,91.0,0.9,18.1,31.7,34.7,n/a,n/a,n/a
1765858033.3745646,1668813061427173173,183.4,10.8,90.4,0.9,14.4,31.9,35.1,n/a,n/a,n/a
1765858033.565596,1668813061453119399,187.0,11.3,91.4,0.9,16.9,33.3,33.4,n/a,n/a,n/a
1765858033.7602522,1668813061492949911,183.4,10.9,89.8,0.9,16.6,32.3,33.0,n/a,n/a,n/a
1765858033.9511523,1668813061519555828,186.6,11.4,88.2,0.8,17.6,33.2,35.3,n/a,n/a,n/a
1765858034.3624554,1668813061597252732,174.3,9.9,81.2,0.8,15.7,35.2,31.5,n/a,n/a,n/a
1765858034.5442684,1668813061620122613,188.9,11.3,92.7,0.9,14.4,33.5,36.0,n/a,n/a,n/a
1765858034.7408338,1668813061653636852,188.6,11.1,90.7,0.8,15.6,33.8,36.6,n/a,n/a,n/a
1765858034.9370024,1668813061696398170,185.2,11.5,88.7,0.9,18.0,32.3,33.9,n/a,n/a,n/a
1765858035.129832,1668813061730515228,186.8,11.0,89.0,0.8,14.9,34.8,36.4,n/a,n/a,n/a
1765858035.3241158,1668813061760841885,192.4,11.6,91.9,0.8,16.6,34.7,36.8,n/a,n/a,n/a
1765858035.5241666,1668813061792010464,183.9,11.4,87.2,0.8,15.5,32.4,36.6,n/a,n/a,n/a
1765858035.9415708,1668813061861086294,177.4,9.9,81.4,0.7,15.8,33.8,35.7,n/a,n/a,n/a
1765858036.126402,1668813061890749096,192.7,11.3,90.9,0.8,16.6,33.5,39.6,n/a,n/a,n/a
1765858036.3267276,1668813061930419755,192.2,10.9,92.6,0.8,17.0,32.7,38.1,n/a,n/a,n/a
1765858025.0491934,1668813059918120762,191.7,11.5,84.7,0.6,15.6,34.1,45.2,9362.0,148,63.3
1765858036.526384,1668813061958496593,197.7,11.4,90.7,0.8,4.8,22.9,67.1,n/a,n/a,n/a
1765858036.732219,1668813061994545627,180.8,13.5,90.8,1.0,3.8,14.7,57.1,n/a,n/a,n/a
1765858036.9218092,1668813062022814912,159.8,11.8,83.6,0.9,4.2,15.7,43.6,n/a,n/a,n/a
1765858037.089801,1668813062065421721,166.0,12.8,86.2,1.2,4.4,14.5,46.9,n/a,n/a,n/a
1765858037.263585,1668813062090147880,157.3,12.4,83.9,1.0,4.1,15.1,40.8,n/a,n/a,n/a
1765858037.4288917,1668813062124529836,151.7,11.2,82.3,0.9,3.5,14.0,39.8,n/a,n/a,n/a
1765858037.5883307,1668813062155743338,160.5,12.7,87.4,0.9,3.7,14.0,41.9,n/a,n/a,n/a
1765858037.7566488,1668813062191602008,181.2,11.7,93.5,0.9,15.1,22.1,38.0,n/a,n/a,n/a
1765858037.9454036,1668813062223930005,181.6,11.6,90.8,0.8,17.2,20.9,40.3,n/a,n/a,n/a
